,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,07/20/2023 15:05:20.982358,111,moving,-1.69,1.07,0.29,0.13115,-0.51974,-0.0379,-0.84334,-1.71,1.07,0.32,-0.21519,0.42829,0.10578,0.87125,332.25,52.36,0.0,0.7,0.47,0.54,0.61,0.0,-0.79,-0.37,0.89,-0.28,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21699,0.40868,0.10069,0.88077,332.32,49.78,0.0,0.68,0.46,0.57,0.65,0.0,-0.76,-0.35,0.89,-0.3,TrackingSpace,0.9980469,-0.83,1.63,0.99,0.0,0.0,0.0,1.0,-0.49812141706935475,1.8765784219000858,1.2525256038646444,1.0,0.0,-0.86,-0.5599999999999998,-0.7,-1.196878582930645,-0.8065784219000858,-0.9625256038646444,0.959943978501685,1.3456740541037038
1,07/20/2023 15:05:21.010069,112,moving,-1.69,1.07,0.29,0.13161,-0.52045,-0.03739,-0.84286,-1.71,1.07,0.32,-0.21519,0.42829,0.10578,0.87125,332.25,52.36,0.0,0.7,0.47,0.54,0.61,0.0,-0.79,-0.37,0.89,-0.28,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21699,0.40868,0.10069,0.88077,332.32,49.78,0.0,0.68,0.46,0.57,0.65,0.0,-0.76,-0.35,0.89,-0.3,TrackingSpace,0.9980469,-0.83,1.62,0.98,0.0,0.0,0.0,1.0,-0.49812141706935475,1.8765784219000858,1.2525256038646444,1.0,0.0,-0.86,-0.55,-0.69,-1.196878582930645,-0.8065784219000858,-0.9625256038646444,1.1964718174289553,1.4054881282867222
2,07/20/2023 15:05:21.037954,113,moving,-1.69,1.07,0.29,0.13162,-0.52108,-0.03714,-0.84248,-1.71,1.07,0.32,-0.21555,0.42288,0.10429,0.87398,332.29,51.64,0.0,0.69,0.46,0.55,0.62,0.0,-0.78,-0.36,0.89,-0.29,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21673,0.40951,0.10081,0.88043,332.34,49.89,0.0,0.68,0.46,0.57,0.64,0.0,-0.76,-0.36,0.89,-0.3,TrackingSpace,0.9980469,-0.83,1.61,0.97,0.0,0.0,0.0,1.0,0.36000000000049315,2.4500000000003315,1.9700000000004034,1.0,0.0,-0.86,-0.54,-0.6799999999999999,-2.055000000000493,-1.3800000000003314,-1.6800000000004034,1.5003923445246,1.3295631542529414
3,07/20/2023 15:05:21.065538,114,moving,-1.69,1.07,0.29,0.13117,-0.52183,-0.0367,-0.8421,-1.71,1.07,0.32,-0.21533,0.42375,0.10445,0.87359,332.31,51.75,0.0,0.7,0.46,0.55,0.62,0.0,-0.79,-0.36,0.89,-0.29,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21653,0.41033,0.10095,0.88009,332.36,49.99,0.0,0.68,0.46,0.57,0.64,0.0,-0.77,-0.36,0.89,-0.3,TrackingSpace,0.9980469,-0.83,1.61,0.97,0.0,0.0,0.0,1.0,-0.10005589968281048,2.1332331167849605,1.584276325728898,1.0,0.0,-0.86,-0.54,-0.6799999999999999,-1.5949441003171894,-1.0632331167849605,-1.294276325728898,1.3159673673814287,1.1945755177117319
4,07/20/2023 15:05:21.093346,115,moving,-1.69,1.07,0.29,0.13102,-0.5227,-0.0361,-0.84161,-1.71,1.07,0.32,-0.21579,0.42802,0.10602,0.8712,332.18,52.33,0.0,0.7,0.47,0.54,0.61,0.0,-0.79,-0.37,0.88,-0.29,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21725,0.41252,0.10198,0.87877,332.23,50.29,0.0,0.68,0.47,0.57,0.64,0.0,-0.77,-0.36,0.88,-0.3,TrackingSpace,0.9980469,-0.83,1.6,0.96,0.0,0.0,0.0,1.0,-0.43223153703373274,1.9301216102772014,1.3056204126585786,1.0,0.0,-0.86,-0.53,-0.6699999999999999,-1.262768462966267,-0.8601216102772014,-1.0156204126585786,2.1798133698658884,2.1112641157549574
5,07/20/2023 15:05:21.121223,116,moving,-1.69,1.07,0.29,0.13093,-0.52329,-0.03574,-0.84128,-1.71,1.07,0.32,-0.21714,0.42891,0.10701,0.87031,331.98,52.47,0.0,0.7,0.47,0.54,0.61,0.0,-0.79,-0.37,0.88,-0.29,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21863,0.41335,0.10294,0.87792,332.03,50.43,0.0,0.68,0.47,0.56,0.64,0.0,-0.77,-0.36,0.88,-0.3,TrackingSpace,0.9980469,-0.83,1.59,0.95,0.0,0.0,0.0,1.0,-0.09701955137903795,2.1584154289179684,1.5635836617158052,1.0,0.0,-0.86,-0.52,-0.6599999999999999,-1.597980448620962,-1.0884154289179684,-1.2735836617158052,2.591320770461044,2.513713018817479
6,07/20/2023 15:05:21.149057,117,moving,-1.69,1.07,0.29,0.13067,-0.52366,-0.0358,-0.84108,-1.71,1.07,0.32,-0.21762,0.42383,0.10567,0.87284,332.0,51.8,0.0,0.69,0.47,0.55,0.62,0.0,-0.79,-0.37,0.88,-0.29,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21915,0.40641,0.10107,0.88124,332.07,49.52,0.0,0.67,0.47,0.57,0.65,0.0,-0.76,-0.36,0.88,-0.3,TrackingSpace,0.9980469,-0.83,1.58,0.94,0.0,0.0,0.0,1.0,-0.12656714155767812,2.153998939072702,1.5814792361324659,1.0,0.0,-0.86,-0.51,-0.6499999999999999,-1.5684328584423217,-1.0839989390727018,-1.2914792361324658,3.489523044973947,3.0440645682526464
7,07/20/2023 15:05:21.176945,118,moving,-1.69,1.07,0.29,0.13048,-0.52402,-0.03566,-0.8409,-1.71,1.07,0.32,-0.21762,0.42383,0.10567,0.87284,332.0,51.8,0.0,0.69,0.47,0.55,0.62,0.0,-0.79,-0.37,0.88,-0.29,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21915,0.40641,0.10107,0.88124,332.07,49.52,0.0,0.67,0.47,0.57,0.65,0.0,-0.76,-0.36,0.88,-0.3,TrackingSpace,0.9980469,-0.83,1.58,0.94,0.0,0.0,0.0,1.0,-0.12656714155767812,2.153998939072702,1.5814792361324659,1.0,0.0,-0.86,-0.51,-0.6499999999999999,-1.5684328584423217,-1.0839989390727018,-1.2914792361324658,3.489523044973947,3.0440645682526464
8,07/20/2023 15:05:21.204463,119,moving,-1.69,1.07,0.29,0.13055,-0.52438,-0.0356,-0.84066,-1.71,1.07,0.32,-0.21515,0.42486,0.1047,0.87307,332.31,51.9,0.0,0.7,0.46,0.55,0.62,0.0,-0.79,-0.37,0.89,-0.29,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21668,0.40745,0.10016,0.88147,332.38,49.62,0.0,0.67,0.46,0.57,0.65,0.0,-0.76,-0.35,0.89,-0.3,TrackingSpace,0.9980469,-0.83,1.57,0.93,0.0,0.0,0.0,1.0,-0.4386329884761958,1.913538781910341,1.3167649523366958,1.0,0.0,-0.86,-0.5,-0.6400000000000001,-1.2563670115238041,-0.843538781910341,-1.0267649523366957,3.3932265789408893,2.956976182337273
9,07/20/2023 15:05:21.232200,120,moving,-1.69,1.07,0.29,0.13042,-0.52492,-0.03523,-0.84036,-1.71,1.07,0.32,-0.21394,0.43118,0.10602,0.8701,332.37,52.72,0.0,0.7,0.46,0.54,0.61,0.0,-0.8,-0.37,0.89,-0.28,TrackingSpace,0.9980469,-1.68,1.07,0.26,-0.21569,0.41277,0.10127,0.87912,332.43,50.3,0.0,0.68,0.46,0.57,0.64,0.0,-0.77,-0.36,0.89,-0.3,TrackingSpace,0.9980469,-0.83,1.56,0.92,0.0,0.0,0.0,1.0,-0.43233565520250217,1.9117515081783265,1.3055358697679686,1.0,0.0,-0.86,-0.49,-0.6300000000000001,-1.2626643447974977,-0.8417515081783264,-1.0155358697679686,3.610487687844326,3.1375203918647183
