,Date,Frame,Movement,Camera_Position_x,Camera_Position_y,Camera_Position_z,Camera_Rotation_x,Camera_Rotation_y,Camera_Rotation_z,Camera_Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Euclidean Error
0,06/29/2023 00:20:38.381674,252,static,0.8,1.17,1.09,0.13902,0.0761,0.02273,-0.9871,0.76,1.17,1.09,-0.26525,-0.09022,-0.02494,0.95962,329.1,349.26,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26428,-0.11608,-0.03206,0.9569,329.12,346.17,0.0,-0.21,0.51,0.83,0.97,0.0,0.24,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.56,3.93,0.13906,0.07609,0.02268,-0.9871,0.5391051210218702,1.875556529904332,2.250184345923154,1.0,0.0,-0.32999999999999985,-1.3900000000000001,-2.84,0.2558948789781297,-0.705556529904332,-1.1551843459231539,17.489990396804163,19.849143922004835
1,06/29/2023 00:20:38.395360,253,static,0.8,1.17,1.09,0.13894,0.07611,0.02275,-0.98711,0.76,1.17,1.09,-0.26525,-0.09022,-0.02494,0.95962,329.1,349.26,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26428,-0.11608,-0.03206,0.9569,329.12,346.17,0.0,-0.21,0.51,0.83,0.97,0.0,0.24,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.56,3.93,0.13901,0.07609,0.02271,-0.9871,0.5391051210218702,1.875556529904332,2.250184345923154,1.0,0.0,-0.32999999999999985,-1.3900000000000001,-2.84,0.2558948789781297,-0.705556529904332,-1.1551843459231539,17.489990396804163,19.849143922004835
2,06/29/2023 00:20:38.409645,254,static,0.8,1.17,1.09,0.13884,0.07612,0.02277,-0.98712,0.76,1.17,1.09,-0.26529,-0.0902,-0.02494,0.95962,329.09,349.26,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26444,-0.11381,-0.03144,0.95715,329.11,346.44,0.0,-0.2,0.51,0.83,0.97,0.0,0.23,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.56,3.93,0.13893,0.07608,0.02274,-0.98711,0.4872391610804105,2.0421670106649428,2.5229754165154943,1.0,0.0,-0.32999999999999985,-1.3900000000000001,-2.84,0.30776083891958944,-0.8721670106649428,-1.427975416515494,17.22060293157552,19.533495142831118
3,06/29/2023 00:20:38.423559,255,static,0.8,1.17,1.09,0.13868,0.07616,0.02278,-0.98714,0.76,1.17,1.09,-0.26529,-0.0902,-0.02494,0.95962,329.09,349.26,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26444,-0.11381,-0.03144,0.95715,329.11,346.44,0.0,-0.2,0.51,0.83,0.97,0.0,0.23,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.56,3.93,0.13882,0.07612,0.02278,-0.98713,0.4872391610804105,2.0421670106649428,2.5229754165154943,1.0,0.0,-0.32999999999999985,-1.3900000000000001,-2.84,0.30776083891958944,-0.8721670106649428,-1.427975416515494,17.22060293157552,19.533495142831118
4,06/29/2023 00:20:38.437615,256,static,0.8,1.17,1.09,0.1386,0.07622,0.0228,-0.98715,0.76,1.17,1.09,-0.2652,-0.09021,-0.02493,0.95964,329.1,349.26,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26435,-0.11379,-0.03143,0.95718,329.12,346.44,0.0,-0.2,0.51,0.83,0.97,0.0,0.23,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.56,3.93,0.13868,0.07617,0.0228,-0.98714,0.4872391610804105,2.0421670106649428,2.5229754165154943,1.0,0.0,-0.32999999999999985,-1.3900000000000001,-2.84,0.30776083891958944,-0.8721670106649428,-1.427975416515494,17.22060293157552,19.533495142831118
5,06/29/2023 00:20:38.451206,257,static,0.8,1.17,1.09,0.13848,0.07632,0.02277,-0.98716,0.76,1.17,1.09,-0.2652,-0.09021,-0.02493,0.95964,329.1,349.26,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26435,-0.11379,-0.03143,0.95718,329.12,346.44,0.0,-0.2,0.51,0.83,0.97,0.0,0.23,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.56,3.93,0.13859,0.07623,0.02278,-0.98715,0.4872391610804105,2.0421670106649428,2.5229754165154943,1.0,0.0,-0.32999999999999985,-1.3900000000000001,-2.84,0.30776083891958944,-0.8721670106649428,-1.427975416515494,17.22060293157552,19.533495142831118
6,06/29/2023 00:20:38.465850,258,static,0.8,1.17,1.09,0.13834,0.07643,0.02273,-0.98717,0.76,1.17,1.09,-0.2652,-0.09021,-0.02493,0.95964,329.1,349.26,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26435,-0.11379,-0.03143,0.95718,329.12,346.44,0.0,-0.2,0.51,0.83,0.97,0.0,0.23,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.56,3.93,0.13848,0.07634,0.0228,-0.98716,0.4872391610804105,2.0421670106649428,2.5229754165154943,1.0,0.0,-0.32999999999999985,-1.3900000000000001,-2.84,0.30776083891958944,-0.8721670106649428,-1.427975416515494,17.22060293157552,19.533495142831118
7,06/29/2023 00:20:38.479294,259,static,0.8,1.17,1.09,0.13821,0.07648,0.02274,-0.98718,0.76,1.17,1.09,-0.26496,-0.09032,-0.02494,0.9597,329.13,349.25,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26422,-0.11171,-0.03083,0.95748,329.15,346.69,0.0,-0.2,0.51,0.84,0.97,0.0,0.23,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.55,3.93,0.13834,0.0764,0.02272,-0.98717,0.4728673501087204,2.082462721342057,2.597879776328094,1.0,0.0,-0.32999999999999985,-1.38,-2.84,0.32213264989127954,-0.9124627213420569,-1.5028797763280939,17.19446538432301,19.474497991621586
8,06/29/2023 00:20:38.492791,260,static,0.8,1.17,1.09,0.13815,0.07656,0.02274,-0.98719,0.76,1.17,1.09,-0.26496,-0.09032,-0.02494,0.9597,329.13,349.25,0.0,-0.16,0.51,0.84,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26422,-0.11171,-0.03083,0.95748,329.15,346.69,0.0,-0.2,0.51,0.84,0.97,0.0,0.23,0.12,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.55,3.93,0.13822,0.07648,0.02274,-0.98718,0.4728673501087204,2.082462721342057,2.597879776328094,1.0,0.0,-0.32999999999999985,-1.38,-2.84,0.32213264989127954,-0.9124627213420569,-1.5028797763280939,17.19446538432301,19.474497991621586
9,06/29/2023 00:20:38.507134,261,static,0.8,1.17,1.09,0.13808,0.07665,0.02265,-0.98719,0.76,1.17,1.09,-0.26276,-0.09053,-0.02477,0.96029,329.39,349.23,0.0,-0.16,0.51,0.85,0.98,0.0,0.19,0.1,0.86,-0.5,TrackingSpace,0.9980469,0.83,1.17,1.1,-0.26222,-0.10752,-0.02941,0.95855,329.4,347.2,0.0,-0.19,0.51,0.84,0.98,0.0,0.22,0.11,0.86,-0.5,TrackingSpace,0.9980469,1.13,2.55,3.93,0.13815,0.07655,0.02271,-0.98719,0.40397783833242495,2.3097885390796056,2.9835004172910247,1.0,0.0,-0.32999999999999985,-1.38,-2.84,0.391022161667575,-1.1397885390796056,-1.8885004172910245,16.834481378791846,19.048546648360283
